,id,Player,Year,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,born,season,PPG,APG,RPG,SPG,BPG,MVP,Champion,HOF
234,1140,Johnny Davis,1981.0,25.0,76.0,51.25,2242.8888888888887,14.377777777777775,0.5124444444444444,0.0325,0.3385555555555555,2.9333333333333327,4.855555555555556,3.888888888888889,22.57777777777778,1.488888888888889,0.2888888888888889,13.6375,21.099999999999998,2.6888888888888887,1.4444444444444444,4.111111111111111,0.08844444444444444,0.26666666666666666,-1.9222222222222223,-1.6555555555555554,0.21111111111111108,394.55555555555554,879.3333333333334,0.44833333333333336,5.0,29.0,0.15666666666666668,391.22222222222223,860.0,0.4538888888888889,0.4503333333333333,240.11111111111111,293.22222222222223,0.8186666666666667,61.333333333333336,99.77777777777777,161.11111111111111,350.1111111111111,71.77777777777777,12.444444444444445,165.0,154.77777777777777,1032.5555555555557,1955.0,5.0,13.541617806544657,4.672268642049193,2.1244780939561227,0.9368214937094711,0.16133388328968326,0.0,0.1111111111111111,0.0
235,1142,Bo Ellis,1978.0,23.0,78.0,,1213.0,9.1,0.462,,0.325,10.0,15.5,12.9,7.7,1.8,2.0,21.3,14.6,-0.3,1.4,1.1,0.044,-2.9,0.8,-2.1,0.0,133.0,320.0,0.416,,,,133.0,320.0,0.416,0.416,72.0,104.0,0.6920000000000001,114.0,190.0,304.0,73.0,49.0,47.0,99.0,208.0,338.0,1954.0,1.0,4.333333333333333,0.9358974358974359,3.8974358974358974,0.6282051282051282,0.6025641025641025,0.0,0.0,0.0
236,1143,Coby Dietrick,1979.0,30.0,79.6,,1641.6,12.38,0.51,0.018500000000000003,0.2618,6.260000000000001,15.580000000000002,11.02,13.879999999999999,2.04,1.6600000000000001,18.225,14.649999999999999,0.9199999999999999,1.8399999999999999,2.78,0.0826,-1.1,1.28,0.16000000000000003,0.8800000000000001,223.4,476.6,0.4706,1.5,7.5,0.222,222.8,473.6,0.47240000000000004,0.47140000000000004,90.8,121.6,0.7505999999999999,90.4,244.2,334.6,179.4,75.6,50.8,109.0,222.0,538.2,1948.0,3.0,6.764146666450008,2.2660356510293953,4.20792236070262,0.95156074811914,0.6366471133065761,0.0,0.0,0.0
237,1144,Leon Douglas,1979.5,24.5,75.16666666666667,17.0,1677.5,11.566666666666668,0.527,0.003666666666666667,0.498,11.0,20.099999999999998,15.516666666666667,6.033333333333332,0.9333333333333332,1.75,19.8,15.039999999999997,0.8833333333333334,1.633333333333333,2.516666666666667,0.07183333333333333,-1.7666666666666666,0.2333333333333333,-1.5333333333333334,0.18333333333333335,230.66666666666666,465.8333333333333,0.5015,0.0,1.3333333333333333,0.0,230.66666666666666,465.1666666666667,0.5025,0.5015,135.83333333333334,225.5,0.5756666666666667,173.66666666666666,317.5,491.1666666666667,79.83333333333333,35.0,53.666666666666664,131.8,269.6666666666667,597.1666666666666,1954.0,3.5,7.781530097862298,1.0588754110056982,6.485936703457543,0.4568711193441048,0.7117382611670973,0.0,0.0,0.0
238,1145,Mike Dunleavy,1981.0,26.0,69.6,12.0,1413.0,14.0,0.5444000000000001,0.16475,0.337,1.9800000000000004,7.220000000000001,4.6,26.98,1.8400000000000003,0.13999999999999999,18.92,18.62,1.94,0.72,2.7,0.09019999999999999,0.27999999999999997,-2.2,-1.9,0.06000000000000001,218.4,467.2,0.4673999999999999,26.0,79.0,0.2355,197.6,404.0,0.48600000000000004,0.48860000000000003,124.2,152.8,0.8036,24.8,92.0,116.8,293.2,55.8,3.6,123.4,164.8,581.8,1954.0,5.0,8.337348049038294,4.178429954260185,1.693405091081934,0.7971002701456908,0.05330320427863242,0.0,0.0,0.0
239,1146,Jim Eakins,1977.0,30.0,82.0,,1338.0,14.6,0.565,,0.6609999999999999,8.4,20.0,14.0,11.3,1.0,2.0,,,2.1,1.5,3.6,0.128,-0.1,0.5,0.4,0.8,151.0,336.0,0.449,,,,151.0,336.0,0.449,0.449,188.0,222.0,0.847,112.0,249.0,361.0,119.0,29.0,49.0,,195.0,490.0,1946.0,1.0,5.975609756097561,1.451219512195122,4.402439024390244,0.35365853658536583,0.5975609756097561,0.0,0.0,0.0
240,1147,Len Elmore,1979.6666666666667,26.666666666666668,76.66666666666667,70.0,1563.6666666666667,12.166666666666666,0.4563333333333333,0.0,0.277,9.4,19.8,14.566666666666665,7.2,2.2333333333333334,2.9,15.366666666666665,14.966666666666667,0.16666666666666666,2.6333333333333333,2.766666666666667,0.08366666666666667,-2.7000000000000006,2.5666666666666664,-0.09999999999999998,0.7666666666666666,193.66666666666666,460.0,0.41133333333333333,0.0,0.0,,193.66666666666666,460.0,0.41133333333333333,0.41133333333333333,93.0,126.66666666666667,0.7263333333333334,140.33333333333334,280.6666666666667,421.0,85.0,76.0,80.66666666666667,94.0,212.33333333333334,480.3333333333333,1952.0,3.6666666666666665,6.2134594739667195,1.1104960636965469,5.518800322061192,0.994422079083915,1.0507626587940597,0.0,0.0,0.0
241,1150,Julius Erving*,1982.0,31.0,76.0,73.66666666666667,2607.0,21.772727272727273,0.5560909090909092,0.0195,0.3441818181818182,8.081818181818182,12.536363636363633,10.390909090909092,17.60909090909091,2.4363636363636365,2.5,13.539999999999997,26.639999999999997,5.6454545454545455,4.027272727272727,9.645454545454545,0.17445454545454547,3.327272727272728,1.6545454545454548,4.9818181818181815,4.6909090909090905,657.9090909090909,1297.8181818181818,0.5047272727272727,5.75,22.0,0.25912500000000005,653.7272727272727,1281.8181818181818,0.5079999999999999,0.5065454545454545,349.45454545454544,450.0,0.78,187.9090909090909,321.27272727272725,509.1818181818182,293.09090909090907,137.0909090909091,117.54545454545455,232.3,207.8181818181818,1669.4545454545455,1950.0,6.0,21.810908067005627,3.835918879396337,6.628723669503418,1.786960166265414,1.545096023421966,0.09090909090909091,0.09090909090909091,1.0
242,1152,Mike Flynn,1977.0,23.0,73.0,,1324.0,14.5,0.473,,0.248,5.4,8.4,6.9,19.2,1.9,0.2,,,1.0,0.7,1.7,0.062,-0.3,-1.8,-2.0,0.0,250.0,573.0,0.436,,,,250.0,573.0,0.436,0.436,101.0,142.0,0.711,76.0,111.0,187.0,179.0,57.0,6.0,,106.0,601.0,1953.0,1.0,8.232876712328768,2.452054794520548,2.5616438356164384,0.7808219178082192,0.0821917808219178,0.0,0.0,0.0
243,1153,Terry Furlow,1979.5,24.5,52.0,,1414.0,16.5,0.5265,0.095,0.20500000000000002,3.6999999999999997,6.2,4.95,17.1,1.6,0.65,12.85,24.75,1.65,0.30000000000000004,1.9,0.067,0.75,-2.85,-2.05,0.0,319.5,667.0,0.4795,23.0,73.0,0.315,308.0,630.5,0.488,0.487,115.0,135.0,0.85,45.5,78.5,124.0,162.0,47.0,15.5,108.0,79.5,765.5,1954.0,3.5,14.645083487940632,3.0601113172541745,2.361410018552876,0.8990723562152134,0.3007421150278293,0.0,0.0,0.0
